id,region,vegClimZoneLab,index,pop,ref,skog,naturtype,tilstand,kartleggingsår
NINFP1810019762,Nord-Norge,Mellomboreal sone (MB),0.035599999999999965,5.58041180799037,0.32338532765706385,6.634419552087784,Kaldkilde under skoggrensa,god,2018
NINFP2410156933,Nord-Norge,Sørboreal sone (SB),1,0.0178351231704037,0.16896093156602648,6.985200634002686,Rik åpen sørlig jordvannsmyr,god,2024
NINFP2110030496,Midt-Norge,Sørboreal sone (SB),0.9924,1.28491886181926,0.6346605428059896,9.350461395263672,Gammel fattig sumpskog,god,2021
NINFP2410167316,Sørlandet,Sørboreal sone (SB),1,0.36402753071261,1.2920458645290798,9.933450393676758,Rik åpen sørlig jordvannsmyr,god,2024
NINFP1910031709,Midt-Norge,Nordboreal sone (NB),1,0.18046048725686,0.19403215196397572,6.476105743408203,Høgereligende og nordlig nedbørsmyr,god,2019
NINFP2410171397,Østlandet,Nordboreal sone (NB),0.017900000000000027,5.49615996622745,0.1333722601996528,6.176461364746097,Rik gransumpskog,god,2024
NINFP2110027019,Nord-Norge,Nordboreal sone (NB),0.8724000000000001,1.60936075933098,0.30684792412651907,5.821801155090335,Rik åpen jordvannsmyr i nordboreal og lavalpin sone,god,2021
NINFP2410178347,Østlandet,Sørboreal sone (SB),0.9714,3.03640818805729,1.82999516805013,11.313953018188476,Gammel fattig sumpskog,moderat,2024
NINFP2010058593,Midt-Norge,Sørboreal sone (SB),1,0.226262117603334,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2020
NINFP1810034848,Østlandet,Mellomboreal sone (MB),0.9603,2.0048370273124,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",sværtRedusert,2018
NINFP2110037063,Vestlandet,Boreonemoral sone (BN),1,0.210866882434997,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2021
NINFP1810029370,Midt-Norge,Boreonemoral sone (BN),1,0.0791919899671914,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP1810046236,Vestlandet,Boreonemoral sone (BN),1,0.12773068153928,0.11622073703342016,11.204487661361696,Åpen myrflate i boreonemoral til nordboreal sone,dårlig,2018
NINFP2410180519,Midt-Norge,Boreonemoral sone (BN),0.9991,0.307856043182358,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,god,2024
NINFP2410154303,Midt-Norge,Mellomboreal sone (MB),0.9617,1.6135770470941,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP1910032338,Østlandet,Boreonemoral sone (BN),0.8869,3.75122135828724,1.559071621365017,11.331133085250856,Semi-naturlig våteng,dårlig,2019
NINFP2410161683,Østlandet,Boreonemoral sone (BN),0.9927,2.27704287546554,1.559071621365017,11.331133085250856,Kalkrik helofyttsump,god,2024
NINFP1810037438,Østlandet,Mellomboreal sone (MB),0.5155000000000001,4.97472053684322,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP2510197155,Midt-Norge,Sørboreal sone (SB),0.7382,3.4674706183274,0.6346605428059896,9.350461395263672,Rik gråorsumpskog,moderat,2025
NINFP2410166857,Midt-Norge,Mellomboreal sone (MB),0.11209999999999998,5.66856121204249,0.5928209092881944,7.7255006103515615,Rik gransumpskog,dårlig,2024
NINFP2210104085,Nord-Norge,Mellomboreal sone (MB),1,0.011560696608378,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,dårlig,2022
NINFP1910038438,Østlandet,Mellomboreal sone (MB),0.4143,5.50590777174429,0.5590415785047743,10.507604438781735,Rik gransumpskog,god,2019
NINFP2310125768,Midt-Norge,Nordboreal sone (NB),1,0.0100381284493619,0.19403215196397572,6.476105743408203,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP1910023840,Sørlandet,Boreonemoral sone (BN),0.28569999999999995,7.00946239887652,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,god,2019
NINFP2010016840,Midt-Norge,Sørboreal sone (SB),0.5528,4.33506863234427,0.6346605428059896,9.350461395263672,Rik gråorsumpskog,god,2020
NINFP2210095633,Nord-Norge,Mellomboreal sone (MB),1,0.0775190536531377,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP1810012336,Østlandet,Sørboreal sone (SB),0.754,4.82479049746141,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,moderat,2018
NINFP2110016543,Vestlandet,Boreonemoral sone (BN),1,0.0869468906502706,0.11622073703342016,11.204487661361696,Kanthøymyr,god,2021
NINFP2310133244,Midt-Norge,Mellomboreal sone (MB),0.9458,1.77003203006711,0.5928209092881944,7.7255006103515615,Rik gransumpskog,dårlig,2023
NINFP2410174791,Nord-Norge,Sørboreal sone (SB),1,0.179416010654675,0.16896093156602648,6.985200634002686,Rik åpen sørlig jordvannsmyr,dårlig,2024
NINFP2210076257,Nord-Norge,Mellomboreal sone (MB),1,0.0107301428838401,0.32338532765706385,6.634419552087784,Terrengdekkende myr,dårlig,2022
NINFP2010013938,Nord-Norge,Mellomboreal sone (MB),1,0.159212533973241,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2020
NINFP2410168185,Vestlandet,Boreonemoral sone (BN),0.9824,1.27354545520153,0.11622073703342016,11.204487661361696,Gammel fattig sumpskog,god,2024
NINFP2310134648,Sørlandet,Boreonemoral sone (BN),0.878,3.86527514926257,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2023
NINFP2010008986,Vestlandet,Boreonemoral sone (BN),0.9954,0.789530189346674,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2510205640,Nord-Norge,Nordboreal sone (NB),1,0.090878350759261,0.30684792412651907,5.821801155090335,Rik åpen jordvannsmyr i mellomboreal sone,god,2025
NINFP1910046469,Vestlandet,Boreonemoral sone (BN),0.6053,4.52237188773038,0.11622073703342016,11.204487661361696,Rik svartorsumpskog,moderat,2019
NINFP2310121360,Vestlandet,Nordboreal sone (NB),0.996,0.602314068333089,0.07295579698350695,9.269392410278323,Semi-naturlig myr,god,2023
NINFP1810037725,Sørlandet,Boreonemoral sone (BN),0.7537,4.64418072914507,1.7234797159830728,10.968219366073608,Kalkrik myr- og sumpskogsmark,god,2018
NINFP2310134628,Vestlandet,Mellomboreal sone (MB),1,0.0533578183890459,0.3023709615071615,10.115333770751953,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP1810034610,Nord-Norge,Mellomboreal sone (MB),1,0.0126054297421692,0.32338532765706385,6.634419552087784,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2510190590,Sørlandet,Sørboreal sone (SB),1,0.77254618022786,1.2920458645290798,9.933450393676758,Rik åpen sørlig jordvannsmyr,sværtRedusert,2025
NINFP2210107161,Nord-Norge,Mellomboreal sone (MB),1,0.29210283874342,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP2210107622,Østlandet,Mellomboreal sone (MB),0.5836,4.62437769196032,0.5590415785047743,10.507604438781735,Rik gransumpskog,moderat,2022
NINFP1810019379,Vestlandet,Boreonemoral sone (BN),0.08240000000000003,8.4154396827636,0.11622073703342016,11.204487661361696,Kalkrik myr- og sumpskogsmark,god,2018
NINFP1810019759,Nord-Norge,Mellomboreal sone (MB),0.9991,0.521236476867339,0.32338532765706385,6.634419552087784,Kalkrik åpen jordvannsmyr i boreonemoral til nordboreal sone,god,2018
NINFP2210085177,Sørlandet,Boreonemoral sone (BN),0.9998,1.89869294460457,1.7234797159830728,10.968219366073608,Rik gransumpskog,dårlig,2022
NINFP1810027077,Østlandet,Mellomboreal sone (MB),0.8247,3.2558733632451,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",sværtRedusert,2018
NINFP1810022813,Nord-Norge,Nordboreal sone (NB),1,0.0142856924084536,0.30684792412651907,5.821801155090335,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP1910029303,Nord-Norge,Mellomboreal sone (MB),1,0.012367543887758,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2019
NINFP2210099447,Midt-Norge,Mellomboreal sone (MB),1,0.501544988014593,0.5928209092881944,7.7255006103515615,Rik åpen sørlig jordvannsmyr,god,2022
NINFP2510201537,Midt-Norge,Boreonemoral sone (BN),1,0.0188898560077795,0.0364764059914483,8.505414155006413,Semi-naturlig myr,god,2025
NINFP2010026743,Midt-Norge,Sørboreal sone (SB),0.9901,1.35640020719817,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2410177607,Vestlandet,Boreonemoral sone (BN),1,0.0325160804763301,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2024
NINFP2410169614,Østlandet,Mellomboreal sone (MB),0.907,2.61345156723529,0.5590415785047743,10.507604438781735,Rik gransumpskog,moderat,2024
NINFP2110058104,Sørlandet,Boreonemoral sone (BN),0.06130000000000002,8.94230318110545,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2021
NINFP2110019445,Nord-Norge,Nordboreal sone (NB),1,0.164707951286742,0.30684792412651907,5.821801155090335,Slåttemyr,god,2021
NINFP2110002434,Sørlandet,Boreonemoral sone (BN),0.583,5.50394510918342,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,moderat,2021
NINFP1910003016,Midt-Norge,Boreonemoral sone (BN),1,0.0199792207653445,0.0364764059914483,8.505414155006413,Terrengdekkende myr,moderat,2019
NINFP2410152010,Midt-Norge,Sørboreal sone (SB),1,0.207296672942078,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,sværtRedusert,2024
NINFP1810021865,Østlandet,Sørboreal sone (SB),0.08899999999999997,8.84388840768507,1.82999516805013,11.313953018188476,Grankildeskog,dårlig,2018
NINFP1910046776,Sørlandet,Boreonemoral sone (BN),0.8075,4.33549462954756,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2019
NINFP2010025879,Østlandet,Nordboreal sone (NB),1,0.0143537314145855,0.1333722601996528,6.176461364746097,Slåttemyr,dårlig,2020
NINFP2110045160,Nord-Norge,Mellomboreal sone (MB),1,0.0624812924891381,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP2410152496,Midt-Norge,Boreonemoral sone (BN),1,0.0480870190816798,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,sværtRedusert,2024
NINFP1810012132,Sørlandet,Boreonemoral sone (BN),0.9283,3.43654555116041,1.7234797159830728,10.968219366073608,Åpen myrflate i boreonemoral til nordboreal sone,sværtRedusert,2018
NINFP1910040468,Vestlandet,Boreonemoral sone (BN),0.5837,4.64678520977567,0.11622073703342016,11.204487661361696,Rik svartorsumpskog,dårlig,2019
NINFP2110057624,Østlandet,Nordboreal sone (NB),0.9899,0.63730533536541,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2021
NINFP2410180487,Midt-Norge,Sørboreal sone (SB),1,0.0337551827440842,0.6346605428059896,9.350461395263672,Terrengdekkende myr,god,2024
NINFP2110070771,Sørlandet,Boreonemoral sone (BN),0.9469,3.23619159218898,1.7234797159830728,10.968219366073608,Rik svartorstrandskog,god,2021
NINFP2110014342,Østlandet,Boreonemoral sone (BN),1,1.61532624855453,1.559071621365017,11.331133085250856,Kalkrik helofyttsump,moderat,2021
NINFP2310136132,Østlandet,Mellomboreal sone (MB),0.8504,3.07534348479878,0.5590415785047743,10.507604438781735,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP2310123653,Nord-Norge,Mellomboreal sone (MB),1,0.157560484452528,0.32338532765706385,6.634419552087784,Semi-naturlig myr,god,2023
NINFP2010044595,Midt-Norge,Sørboreal sone (SB),0.9986,0.968548556808622,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2410174590,Østlandet,Nordboreal sone (NB),0.6396999999999999,2.42541047556008,0.1333722601996528,6.176461364746097,Rik gransumpskog,moderat,2024
NINFP2410171858,Nord-Norge,Mellomboreal sone (MB),0.24319999999999997,4.10849467765505,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,god,2024
NINFP2510211863,Midt-Norge,Boreonemoral sone (BN),0.9999,0.143650069767306,0.0364764059914483,8.505414155006413,Terrengdekkende myr,dårlig,2025
NINFP2210085329,Sørlandet,Mellomboreal sone (MB),1,0.521964289511166,0.8813177829318577,9.589121663411458,Gammel fattig sumpskog,god,2022
NINFP2010012188,Østlandet,Sørboreal sone (SB),1,0.234878252642468,1.82999516805013,11.313953018188476,Sørlig kaldkilde,dårlig,2020
NINFP2010032449,Vestlandet,Boreonemoral sone (BN),0.9996,0.358203381347861,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2020
NINFP1810029002,Vestlandet,Boreonemoral sone (BN),0.9994,0.42414264462488,0.11622073703342016,11.204487661361696,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2410166738,Midt-Norge,Mellomboreal sone (MB),1,0.632066860706073,0.5928209092881944,7.7255006103515615,Øyblandingsmyr,moderat,2024
NINFP1810042998,Østlandet,Mellomboreal sone (MB),0.07979999999999998,8.04228263388328,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",sværtRedusert,2018
NINFP2010034016,Østlandet,Sørboreal sone (SB),1,1.37250224462063,1.82999516805013,11.313953018188476,Rik gransumpskog,god,2020
NINFP2510187406,Midt-Norge,Sørboreal sone (SB),0.9919,1.29937627151261,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2025
NINFP1810022121,Østlandet,Sørboreal sone (SB),0.9933,2.50157323715805,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,dårlig,2018
NINFP2210097555,Midt-Norge,Nordboreal sone (NB),0.9881,0.754889383695668,0.19403215196397572,6.476105743408203,Rik åpen jordvannsmyr i nordboreal og lavalpin sone,god,2022
NINFP2510219580,Midt-Norge,Sørboreal sone (SB),1,0.0680313511601309,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,dårlig,2025
NINFP2310118281,Midt-Norge,Sørboreal sone (SB),1,0.112163905714265,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,moderat,2023
NINFP2310129777,Østlandet,Mellomboreal sone (MB),0.7296,3.8418885756494,0.5590415785047743,10.507604438781735,Rik gransumpskog,moderat,2023
NINFP2010006023,Østlandet,Mellomboreal sone (MB),0.9139,2.5480434388405,0.5590415785047743,10.507604438781735,Rik vierstrandskog,moderat,2020
NINFP1810022928,Midt-Norge,Boreonemoral sone (BN),1,0.0106529808922657,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP1810044662,Midt-Norge,Boreonemoral sone (BN),1,0.0178425730190853,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,sværtRedusert,2018
NINFP2110067562,Østlandet,Sørboreal sone (SB),1,1.02571591642788,1.82999516805013,11.313953018188476,Kalkrik helofyttsump,god,2021
NINFP1910009529,Midt-Norge,Boreonemoral sone (BN),1,0.0724591356526079,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,sværtRedusert,2019
NINFP1810038269,Nord-Norge,Mellomboreal sone (MB),0.8286,2.01738214289292,0.32338532765706385,6.634419552087784,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2310134282,Nord-Norge,Sørboreal sone (SB),1,0.036314654084571,0.16896093156602648,6.985200634002686,Rik åpen sørlig jordvannsmyr,dårlig,2023
NINFP2210078311,Sørlandet,Boreonemoral sone (BN),0.3781,6.50440632844144,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,god,2022
NINFP1810023737,Østlandet,Sørboreal sone (SB),0.8481,4.24438590201111,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,moderat,2018
NINFP1810034526,Østlandet,Mellomboreal sone (MB),1,0.366332733147734,0.5590415785047743,10.507604438781735,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2410162417,Nord-Norge,Mellomboreal sone (MB),1,0.0574995263265114,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP2310126117,Nord-Norge,Mellomboreal sone (MB),1,0.148019844404155,0.32338532765706385,6.634419552087784,Slåttemyr,dårlig,2023
NINFP1810023925,Østlandet,Sørboreal sone (SB),0.9836,2.7940555364777,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,dårlig,2018
NINFP2010003645,Midt-Norge,Boreonemoral sone (BN),1,0.010046653722824,0.0364764059914483,8.505414155006413,Terrengdekkende myr,god,2020
NINFP2010002557,Østlandet,Boreonemoral sone (BN),1,0.0120326388757175,1.559071621365017,11.331133085250856,Rik gransumpskog,god,2020
NINFP2210085658,Østlandet,Sørboreal sone (SB),0.997,2.31524501439496,1.82999516805013,11.313953018188476,Rik svartorsumpskog,dårlig,2022
NINFP2110053633,Vestlandet,Sørboreal sone (SB),1,0.120361192146507,0.1146388922797309,10.6534990234375,Sørlig nedbørsmyr,god,2021
NINFP2410169994,Midt-Norge,Sørboreal sone (SB),1,0.405652370651804,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,sværtRedusert,2024
NINFP2210077657,Nord-Norge,Sørboreal sone (SB),1,0.0209752424320322,0.16896093156602648,6.985200634002686,Høgereligende og nordlig nedbørsmyr,dårlig,2022
NINFP2510196622,Østlandet,Mellomboreal sone (MB),0.9973,1.04791202248819,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2025
NINFP2010007713,Vestlandet,Boreonemoral sone (BN),0.704,3.93570206770491,0.11622073703342016,11.204487661361696,Gammel fattig sumpskog,moderat,2020
NINFP2210104023,Midt-Norge,Sørboreal sone (SB),0.7918000000000001,3.18540246559381,0.6346605428059896,9.350461395263672,Rik gransumpskog,god,2022
NINFP2410165302,Midt-Norge,Mellomboreal sone (MB),1,0.0754275680122134,0.5928209092881944,7.7255006103515615,Slåttemyr,god,2024
NINFP1810013732,Vestlandet,Boreonemoral sone (BN),1,0.0100165069054106,0.11622073703342016,11.204487661361696,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2010023828,Østlandet,Nordboreal sone (NB),0.9925,0.581771773158918,0.1333722601996528,6.176461364746097,Semi-naturlig myr,dårlig,2020
NINFP2110043783,Midt-Norge,Mellomboreal sone (MB),1,0.011270975585582,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP2410162832,Østlandet,Sørboreal sone (SB),1,0.596711928660867,1.82999516805013,11.313953018188476,Rik åpen sørlig jordvannsmyr,god,2024
NINFP1810036677,Nord-Norge,Mellomboreal sone (MB),0.7698,2.25634201442335,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,moderat,2018
NINFP2010033908,Vestlandet,Boreonemoral sone (BN),0.33340000000000003,6.13403719366536,0.11622073703342016,11.204487661361696,Rik svartorstrandskog,moderat,2020
NINFP2510209815,Midt-Norge,Mellomboreal sone (MB),1,0.228875390557474,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,moderat,2025
NINFP2410163991,Østlandet,Nordboreal sone (NB),0.383,3.24179939314121,0.1333722601996528,6.176461364746097,Rik gransumpskog,god,2024
NINFP2310133544,Midt-Norge,Mellomboreal sone (MB),0.9908,1.16785784853383,0.5928209092881944,7.7255006103515615,Rik åpen sørlig jordvannsmyr,god,2023
NINFP2310143152,Midt-Norge,Boreonemoral sone (BN),1,0.0224321490908132,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,moderat,2023
NINFP2110048281,Østlandet,Boreonemoral sone (BN),1,0.713857572603744,1.559071621365017,11.331133085250856,Semi-naturlig våteng,dårlig,2021
NINFP2310126559,Nord-Norge,Nordboreal sone (NB),1,0.186694921788348,0.30684792412651907,5.821801155090335,Semi-naturlig våteng,dårlig,2023
NINFP2010006161,Vestlandet,Boreonemoral sone (BN),0.26859999999999995,6.57801949267494,0.11622073703342016,11.204487661361696,Kilde-edellauvskog,god,2020
NINFP1810026050,Midt-Norge,Boreonemoral sone (BN),0.9976,0.433501033868826,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,dårlig,2018
NINFP1810030082,Østlandet,Mellomboreal sone (MB),0.933,2.3507275683971,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2110015610,Vestlandet,Mellomboreal sone (MB),1,0.0598024482094696,0.3023709615071615,10.115333770751953,Atlantisk høymyr,dårlig,2021
NINFP1810019985,Midt-Norge,Boreonemoral sone (BN),0.9988,0.333197486726135,0.0364764059914483,8.505414155006413,Kalkrik åpen jordvannsmyr i boreonemoral til nordboreal sone,god,2018
NINFP2010054711,Midt-Norge,Sørboreal sone (SB),1,0.213423790614324,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2110022320,Østlandet,Nordboreal sone (NB),0.27549999999999997,3.62807083848363,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2021
NINFP2410169673,Vestlandet,Boreonemoral sone (BN),0.8488,2.93331596030934,0.11622073703342016,11.204487661361696,Gammel fattig sumpskog,god,2024
NINFP2110045672,Vestlandet,Boreonemoral sone (BN),1,0.0103640785053199,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2021
NINFP2210102497,Midt-Norge,Nordboreal sone (NB),0.9932,0.641208969558068,0.19403215196397572,6.476105743408203,Høgereligende og nordlig nedbørsmyr,god,2022
NINFP2110018545,Østlandet,Mellomboreal sone (MB),0.9911,1.34962692880804,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2021
NINFP2310130043,Nord-Norge,Mellomboreal sone (MB),0.4887,3.2125980966564,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,moderat,2023
NINFP2510196159,Østlandet,Mellomboreal sone (MB),1,0.0329698678558961,0.5590415785047743,10.507604438781735,Høgereligende og nordlig nedbørsmyr,god,2025
NINFP2110051253,Nord-Norge,Mellomboreal sone (MB),1,0.224333541582909,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP1910021058,Vestlandet,Nordboreal sone (NB),1,0.0377707847834586,0.07295579698350695,9.269392410278323,Semi-naturlig våteng,dårlig,2019
NINFP2410182389,Sørlandet,Sørboreal sone (SB),0.9077999999999999,3.07038386239667,1.2920458645290798,9.933450393676758,Gammel fattig sumpskog,moderat,2024
NINFP2210110863,Østlandet,Mellomboreal sone (MB),0.34630000000000005,5.8837809229336004,0.5590415785047743,10.507604438781735,Rik gransumpskog,sværtRedusert,2022
NINFP2210111563,Østlandet,Mellomboreal sone (MB),1,0.154919671402675,0.5590415785047743,10.507604438781735,Rik gråorsumpskog,dårlig,2022
NINFP2410172824,Nord-Norge,Sørboreal sone (SB),1,0.0813748871579124,0.16896093156602648,6.985200634002686,Høgereligende og nordlig nedbørsmyr,moderat,2024
NINFP2510190810,Sørlandet,Nordboreal sone (NB),0.9258,1.35145736887459,0.16949232313368057,6.457159194946289,Gammel fattig sumpskog,god,2025
NINFP1810012135,Sørlandet,Boreonemoral sone (BN),0.3688,6.55259648684796,1.7234797159830728,10.968219366073608,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2310134108,Midt-Norge,Sørboreal sone (SB),0.8214,3.01673944796694,0.6346605428059896,9.350461395263672,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP2510210095,Sørlandet,Boreonemoral sone (BN),0.8321000000000001,4.1827029534772,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2025
NINFP2310123699,Nord-Norge,Mellomboreal sone (MB),1,0.103461198628177,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,moderat,2023
NINFP2410147975,Midt-Norge,Sørboreal sone (SB),1,0.0120968284079564,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2024
NINFP2510190930,Østlandet,Sørboreal sone (SB),0.3052,7.13741524162809,1.82999516805013,11.313953018188476,Rik gråorsumpskog,moderat,2025
NINFP2510201249,Østlandet,Nordboreal sone (NB),1,0.010156032826648601,0.1333722601996528,6.176461364746097,Øyblandingsmyr,moderat,2025
NINFP2210101655,Nord-Norge,Mellomboreal sone (MB),1,0.192225980421325,0.32338532765706385,6.634419552087784,Slåttemyr,god,2022
NINFP2110014840,Østlandet,Boreonemoral sone (BN),1,1.15851138798688,1.559071621365017,11.331133085250856,Rik svartorstrandskog,moderat,2021
NINFP2210099601,Vestlandet,Boreonemoral sone (BN),0.9846,1.21306367039459,0.11622073703342016,11.204487661361696,Semi-naturlig våteng,moderat,2022
NINFP2410164187,Østlandet,Nordboreal sone (NB),0.9979,0.402604212341073,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2024
NINFP2310134075,Nord-Norge,Nordboreal sone (NB),0.8532,1.69037738085733,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2023
NINFP2410166879,Midt-Norge,Mellomboreal sone (MB),0.9924,1.12393584535576,0.5928209092881944,7.7255006103515615,Semi-naturlig våteng,moderat,2024
NINFP1810006656,Østlandet,Sørboreal sone (SB),1,1.64594942975748,1.82999516805013,11.313953018188476,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP1810001237,Midt-Norge,Boreonemoral sone (BN),1,0.0105320574006182,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2210091996,Midt-Norge,Sørboreal sone (SB),0.8318,2.95446918533044,0.6346605428059896,9.350461395263672,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP1810007372,Vestlandet,Boreonemoral sone (BN),0.9976,0.637549077978821,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2018
NINFP2410172118,Nord-Norge,Sørboreal sone (SB),1,0.0507917228439577,0.16896093156602648,6.985200634002686,Semi-naturlig myr,god,2024
NINFP2410177167,Midt-Norge,Sørboreal sone (SB),1,0.0935319430169393,0.6346605428059896,9.350461395263672,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP1910052552,Sørlandet,Boreonemoral sone (BN),0.5602,5.61304555946332,1.7234797159830728,10.968219366073608,Rik svartorstrandskog,moderat,2019
NINFP2210082583,Midt-Norge,Sørboreal sone (SB),0.9996,0.835931109786652,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2022
NINFP2410155772,Nord-Norge,Mellomboreal sone (MB),1,0.0425407063103153,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,moderat,2024
NINFP1810031899,Østlandet,Sørboreal sone (SB),0.9594,3.22084674630767,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,moderat,2018
NINFP1910035258,Midt-Norge,Mellomboreal sone (MB),1,0.429600624048181,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2019
NINFP1910053860,Vestlandet,Boreonemoral sone (BN),1,0.0100614589240899,0.11622073703342016,11.204487661361696,Semi-naturlig myr,god,2019
NINFP2310130974,Vestlandet,Mellomboreal sone (MB),1,0.129122189434504,0.3023709615071615,10.115333770751953,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP2110019556,Nord-Norge,Nordboreal sone (NB),1,0.286282250483589,0.30684792412651907,5.821801155090335,Slåttemyr,moderat,2021
NINFP2510186516,Nord-Norge,Mellomboreal sone (MB),1,0.0110967043666416,0.32338532765706385,6.634419552087784,Platåhøymyr,god,2025
NINFP1910026006,Nord-Norge,Nordboreal sone (NB),1,0.0371152681744721,0.30684792412651907,5.821801155090335,Semi-naturlig myr,moderat,2019
